circuit_id,circuit_full_name_display,layout_display,circuit_full_name_normalized,layout_normalized,local_address,latitude_dd,longitude_dd,country_id,layout_length_m,alt_circuit_full_name_display
407,Gelleråsen Arena,Grand Prix Circuit,gellerasen_arena,grand_prix_circuit,"Gelleråsen Arena, PO Box 296, 691 25 Karlskoga, Sweden",59.3837,14.5094,SWE,2350,
408,Gelleråsen Arena,Short Circuit,gellerasen_arena,short_circuit,"Gelleråsen Arena, PO Box 296, 691 25 Karlskoga, Sweden",59.3837,14.5094,SWE,1143,
409,Gimli,Full circuit,gimli,full_circuit,"Gimli Motorsports Park, Gimli, Manitoba, Canada",50.6345196,-97.0551931,CAN,2140,
410,Gimli,Relative positions of circuits,gimli,relative_positions_of_circuits,"Gimli Motorsports Park, Gimli, Manitoba, Canada",50.6345196,-97.0551931,CAN,,
411,GingerMan Raceway,Extended Course,gingerman_raceway,extended_course,"GingerMan Raceway, Ltd, 61414 Phoenix Rd, South Haven, MI 49090, USA",42.40818019,-86.14379292,USA,3557,
412,GingerMan Raceway,Extended Course (Anti-Clockwise),gingerman_raceway,extended_course_anti_clockwise,"GingerMan Raceway, Ltd, 61414 Phoenix Rd, South Haven, MI 49090, USA",42.40818019,-86.14379292,USA,3557,
413,GingerMan Raceway,Original Course,gingerman_raceway,original_course,"GingerMan Raceway, Ltd, 61414 Phoenix Rd, South Haven, MI 49090, USA",42.40818019,-86.14379292,USA,3024,
414,GingerMan Raceway,Original Course (Anti-Clockwise),gingerman_raceway,original_course_anti_clockwise,"GingerMan Raceway, Ltd, 61414 Phoenix Rd, South Haven, MI 49090, USA",42.40818019,-86.14379292,USA,3024,
415,Goiânia,Mixed Circuit,goiania,mixed_circuit,"Autódromo Internacional de Goiânia - Ayrton Senna, End. Rodovia Go-02, Km 04, Parque Lozandes, Goiânia, Brazil",-16.7029454,-49.2259562,BRA,3835,
416,Goiânia,Exterior Circuit,goiania,exterior_circuit,"Autódromo Internacional de Goiânia - Ayrton Senna, End. Rodovia Go-02, Km 04, Parque Lozandes, Goiânia, Brazil",-16.7029454,-49.2259562,BRA,2590,
417,Goiânia,Short Circuit,goiania,short_circuit,"Autódromo Internacional de Goiânia - Ayrton Senna, End. Rodovia Go-02, Km 04, Parque Lozandes, Goiânia, Brazil",-16.7029454,-49.2259562,BRA,1910,
418,"Goldenport Motor Park, Beijing",Main course,goldenport_motor_park_beijing,main_course,"Goldenport Circuit Ltd., Goldenport Park, 1 Goldenport Avenue, Jinzhanxiang, Chaoyang District,Beijing 100018, China",39.9075,116.39723,CHN,2390,
419,Goodwood,Full circuit,goodwood,full_circuit,"Goodwood Motor Circuit, Chichester, West Sussex, PO18 0PH, United Kingdom",50.85958,-0.757948,GBR,3862,
420,Grattan Raceway,Full Circuit,grattan_raceway,full_circuit,"Grattan Raceway, 7201 Lessiter Road, Belding, Michigan 48809, USA",43.095309,-85.377626,USA,3540,
421,Greenwood Roadway,Full course,greenwood_roadway,full_course,"Indianola, IA 50125, United States",41.3552944,-93.5727113,USA,4828,
422,Guadix,Main circuit,guadix,main_circuit,"Circuito Mike G Guadix, 18870 Gor, Granada, Spain",37.3695204,-2.969444,ESP,3000,
423,Guadix,Main circuit reverse,guadix,main_circuit_reverse,"Circuito Mike G Guadix, 18870 Gor, Granada, Spain",37.3695204,-2.969444,ESP,3000,
424,Guadix,Alternative circuit,guadix,alternative_circuit,"Circuito Mike G Guadix, 18870 Gor, Granada, Spain",37.3695204,-2.969444,ESP,3000,
425,Guadix,Alternative circuit reverse,guadix,alternative_circuit_reverse,"Circuito Mike G Guadix, 18870 Gor, Granada, Spain",37.3695204,-2.969444,ESP,3000,
426,Guangdong International Circuit,Full Circuit,guangdong_international_circuit,full_circuit,"Guangdong International Circuit, Dawang Avenue, High-tech Industrial Development Zone, Zhaoqing City, Guangdong Province, China",23.5,113.25,CHN,2284,
427,Guaporé,Circuito Vitacir Paludo,guapore,circuito_vitacir_paludo,"Autódromo Internacional de Guaporé Dr. Nelson Luiz Barro, Av. Silvio Sanson, Guaporé, RS, 99200-000, Brazil",-28.8480731,-51.87264137,BRA,3080,Autódromo Internacional Nelson Luiz Barro - Circuito Vitacir Paludo
428,Hallett,Clockwise Course,hallett,clockwise_course,"Hallett Motor Racing Circuit,  59901 E. 5500 Rd, Jennings, OK 74038, USA",36.21747014,-96.59313422,USA,2897,
429,Hallett,Counter-clockwise Course,hallett,counter_clockwise_course,"Hallett Motor Racing Circuit,  59901 E. 5500 Rd, Jennings, OK 74038, USA",36.21747014,-96.59313422,USA,2897,
430,Hampton Downs,International Circuit,hampton_downs,international_circuit,"Hampton Downs MotorSport Park, Hampton Downs Rd, RD2 Te Kauwhata, Waikato 3782, New Zealand",-37.356898,175.0777634,NZL,3800,
431,Hampton Downs,National Circuit,hampton_downs,national_circuit,"Hampton Downs MotorSport Park, Hampton Downs Rd, RD2 Te Kauwhata, Waikato 3782, New Zealand",-37.356898,175.0777634,NZL,2700,
432,Hampton Downs,Club Circuit,hampton_downs,club_circuit,"Hampton Downs MotorSport Park, Hampton Downs Rd, RD2 Te Kauwhata, Waikato 3782, New Zealand",-37.356898,175.0777634,NZL,1200,
433,Hanoi Street Circuit,Grand Prix Circuit,hanoi_street_circuit,grand_prix_circuit,"Hanoi Street Circuit, Nam Từ Liêm, Hanoi, Vietnam",21.022099,105.773159,VNM,5607,
434,Hanoi Street Circuit,Original proposal,hanoi_street_circuit,original_proposal,"Hanoi Street Circuit, Nam Từ Liêm, Hanoi, Vietnam",21.022099,105.773159,VNM,5565,
435,Heartland Motorsports Park,2.5 Grand Prix Circuit with Fast Turn 2 and Fast Turn 8,heartland_motorsports_park,2_5_grand_prix_circuit_with_fast_turn_2_and_fast_turn_8,"Heartland Motorsports Park, 7530 SW Topeka Blvd, Topeka, KS 66619",38.93267119,-95.68619372,USA,4023,
436,Heartland Motorsports Park,2.5 Grand Prix Circuit with Fast Turn 2 and Slow Turn 8,heartland_motorsports_park,2_5_grand_prix_circuit_with_fast_turn_2_and_slow_turn_8,"Heartland Motorsports Park, 7530 SW Topeka Blvd, Topeka, KS 66619",38.93267119,-95.68619372,USA,4023,
437,Heartland Motorsports Park,2.5 Grand Prix Circuit with Slow Turn 2 and Slow Turn 8,heartland_motorsports_park,2_5_grand_prix_circuit_with_slow_turn_2_and_slow_turn_8,"Heartland Motorsports Park, 7530 SW Topeka Blvd, Topeka, KS 66619",38.93267119,-95.68619372,USA,4023,
438,Heartland Motorsports Park,1.8 Short Circuit,heartland_motorsports_park,1_8_short_circuit,"Heartland Motorsports Park, 7530 SW Topeka Blvd, Topeka, KS 66619",38.93267119,-95.68619372,USA,2897,
439,Heartland Motorsports Park,2.0 West with Fast Turn 8,heartland_motorsports_park,2_0_west_with_fast_turn_8,"Heartland Motorsports Park, 7530 SW Topeka Blvd, Topeka, KS 66619",38.93267119,-95.68619372,USA,3219,
440,Heartland Motorsports Park,2.1 East Circuit with Fast Turn 8,heartland_motorsports_park,2_1_east_circuit_with_fast_turn_8,"Heartland Motorsports Park, 7530 SW Topeka Blvd, Topeka, KS 66619",38.93267119,-95.68619372,USA,3379,
441,Heartland Motorsports Park,2.1 East Circuit with Slow Turn 8,heartland_motorsports_park,2_1_east_circuit_with_slow_turn_8,"Heartland Motorsports Park, 7530 SW Topeka Blvd, Topeka, KS 66619",38.93267119,-95.68619372,USA,3379,
442,Helsinki Thunder,Street Circuit,helsinki_thunder,street_circuit,"Sörnäisten Rantatie 23, 00500 Helsinki, Finland",60.18456274,24.96545494,FIN,3180,
443,Hidden Valley Raceway,Raceway circuit,hidden_valley_raceway,raceway_circuit,"Hidden Valley Motor Sport Complex, Hidden Valley Rd, Berrimah, NT 0828, Australia",-12.4461729,130.9088957,AUS,2870,
444,High Plains Raceway,Full course,high_plains_raceway,full_course,"High Plains Raceway, 93301 East Highway 36 Deer Trail, CO 80105, USA",39.7358,-103.8929,USA,4104,
445,High Plains Raceway,West course,high_plains_raceway,west_course,"High Plains Raceway, 93301 East Highway 36 Deer Trail, CO 80105, USA",39.7358,-103.8929,USA,3219,
446,High Plains Raceway,North course,high_plains_raceway,north_course,"High Plains Raceway, 93301 East Highway 36 Deer Trail, CO 80105, USA",39.7358,-103.8929,USA,2945,
447,High Plains Raceway,Short course,high_plains_raceway,short_course,"High Plains Raceway, 93301 East Highway 36 Deer Trail, CO 80105, USA",39.7358,-103.8929,USA,2060,
448,Highlands Motorsport Park,Full Course,highlands_motorsport_park,full_course,"Highlands Motorsport Park, PO Box 431, Cromwell, Otago 9342, New Zealand",-45.0563945,169.1646437,NZL,4100,
449,Highlands Motorsport Park,'A' Course,highlands_motorsport_park,a_course,"Highlands Motorsport Park, PO Box 431, Cromwell, Otago 9342, New Zealand",-45.0563945,169.1646437,NZL,1133,
450,Highlands Motorsport Park,'B' Course,highlands_motorsport_park,b_course,"Highlands Motorsport Park, PO Box 431, Cromwell, Otago 9342, New Zealand",-45.0563945,169.1646437,NZL,1090,
451,Highlands Motorsport Park,'C' Course,highlands_motorsport_park,c_course,"Highlands Motorsport Park, PO Box 431, Cromwell, Otago 9342, New Zealand",-45.0563945,169.1646437,NZL,1496,
452,Highlands Motorsport Park,'D' Course,highlands_motorsport_park,d_course,"Highlands Motorsport Park, PO Box 431, Cromwell, Otago 9342, New Zealand",-45.0563945,169.1646437,NZL,,
453,Highlands Motorsport Park,'E' Course,highlands_motorsport_park,e_course,"Highlands Motorsport Park, PO Box 431, Cromwell, Otago 9342, New Zealand",-45.0563945,169.1646437,NZL,2910,
454,Hockenheimring,Grand Prix Circuit,hockenheimring,grand_prix_circuit,"Hockenheim-Ring GmbH, Am Motodrom, 68766 Hockenheim, Germany",49.3288,8.5656,DEU,4574,
455,Hockenheimring,National Circuit,hockenheimring,national_circuit,"Hockenheim-Ring GmbH, Am Motodrom, 68766 Hockenheim, Germany",49.3288,8.5656,DEU,3692,
456,Hockenheimring,DTM National Circuit,hockenheimring,dtm_national_circuit,"Hockenheim-Ring GmbH, Am Motodrom, 68766 Hockenheim, Germany",49.3288,8.5656,DEU,3686,
457,Hockenheimring,Short Circuit 1,hockenheimring,short_circuit_1,"Hockenheim-Ring GmbH, Am Motodrom, 68766 Hockenheim, Germany",49.3288,8.5656,DEU,2638,
458,Hockenheimring,Short Circuit 2,hockenheimring,short_circuit_2,"Hockenheim-Ring GmbH, Am Motodrom, 68766 Hockenheim, Germany",49.3288,8.5656,DEU,2604,
459,Homestead-Miami Speedway,Homestead-Miami Speedway,homestead_miami_speedway,homestead_miami_speedway,"Homestead-Miami Speedway, One Ralph Sanchez Speedway Boulevard, Homestead, Florida 33035-1501, USA",25.4551336,-80.4117124,USA,2414,
460,Homestead-Miami Speedway,Homestead-Miami Speedway Road Course,homestead_miami_speedway,homestead_miami_speedway_road_course,"Homestead-Miami Speedway, One Ralph Sanchez Speedway Boulevard, Homestead, Florida 33035-1501, USA",25.4551336,-80.4117124,USA,3556,
461,Homestead-Miami Speedway,Homestead-Miami Speedway Modified Road Course,homestead_miami_speedway,homestead_miami_speedway_modified_road_course,"Homestead-Miami Speedway, One Ralph Sanchez Speedway Boulevard, Homestead, Florida 33035-1501, USA",25.4551336,-80.4117124,USA,3701,
462,Hong Kong Central Harbourfront Circuit,ePrix Street Circuit,hong_kong_central_harbourfront_circuit,eprix_street_circuit,"Central Harbour Front Event Space, 9號 Lung Wo Rd, Central, Hong Kong",22.28313293,114.1620446,CHN,2000,
463,Houston Reliant Park,Street Course,houston_reliant_park,street_course,"C/o Mi-Jack Promotions, LLC,  3111 167th Street, Hazel Crest, IL 60429-1025,USA",41.58577476,-87.69238741,USA,2700,
464,Hungaroring,Grand Prix Circuit,hungaroring,grand_prix_circuit,"Hungaroring Circuit, 2146 Mogyoród, Hungaroring Pf. 10, Hungary",47.5962054,19.2360792,HUN,4381,
465,Igora Drive,Grand Prix Circuit,igora_drive,grand_prix_circuit,"Igora Drive Autodrome, Priozersky Highway, 54th km, Leningrad Oblast, Russia",61.03901,30.13515,RUS,5183,
466,Igora Drive,Grand Prix Circuit with alternative layout,igora_drive,grand_prix_circuit_with_alternative_layout,"Igora Drive Autodrome, Priozersky Highway, 54th km, Leningrad Oblast, Russia",61.03901,30.13515,RUS,,
467,Igora Drive,Intermediate Circuit,igora_drive,intermediate_circuit,"Igora Drive Autodrome, Priozersky Highway, 54th km, Leningrad Oblast, Russia",61.03901,30.13515,RUS,,
468,Igora Drive,Original GP Circuit,igora_drive,original_gp_circuit,"Igora Drive Autodrome, Priozersky Highway, 54th km, Leningrad Oblast, Russia",61.03901,30.13515,RUS,4086,
469,Igora Drive,Original GP Circuit with alternative layout,igora_drive,original_gp_circuit_with_alternative_layout,"Igora Drive Autodrome, Priozersky Highway, 54th km, Leningrad Oblast, Russia",61.03901,30.13515,RUS,,
470,Igora Drive,Original Circuit Short,igora_drive,original_circuit_short,"Igora Drive Autodrome, Priozersky Highway, 54th km, Leningrad Oblast, Russia",61.03901,30.13515,RUS,,
471,Imola,Grand Prix Circuit,imola,grand_prix_circuit,"Autodromo Enzo e Dino Ferrari, Piazza Ayrton Senna da Silva, 1 40026 Imola, Bologna, Italy",44.34477885,11.71343529,ITA,4909,Autodromo Internazionale Enzo e Dino Ferrari
472,Imola,Grand Prix Motorcycle Circuit,imola,grand_prix_motorcycle_circuit,"Autodromo Enzo e Dino Ferrari, Piazza Ayrton Senna da Silva, 1 40026 Imola, Bologna, Italy",44.34477885,11.71343529,ITA,4936,Autodromo Internazionale Enzo e Dino Ferrari
473,Indianapolis Motor Speedway,Oval,indianapolis_motor_speedway,oval,"Indianapolis Motor Speedway, 4790 W 16th St, Indianapolis, IN 46222, USA",39.8051629,-86.2385611,USA,4023,
474,Indianapolis Motor Speedway,Road Course,indianapolis_motor_speedway,road_course,"Indianapolis Motor Speedway, 4790 W 16th St, Indianapolis, IN 46222, USA",39.8051629,-86.2385611,USA,3925,
475,Indianapolis Motor Speedway,Motorcycle Road Course,indianapolis_motor_speedway,motorcycle_road_course,"Indianapolis Motor Speedway, 4790 W 16th St, Indianapolis, IN 46222, USA",39.8051629,-86.2385611,USA,4170,
476,Ingliston,Revival Circuit,ingliston,revival_circuit,"Ingliston Circuit, Royal Highland Centre, Ingliston Road, Edinburgh EH28 8NB",55.9428,-3.3709,GBR,,
477,Ingliston,Supercars Circuit,ingliston,supercars_circuit,"Ingliston Circuit, Royal Highland Centre, Ingliston Road, Edinburgh EH28 8NB",55.9428,-3.3709,GBR,,
478,Inje Speedium,Full course,inje_speedium,full_course,"Inje Speedium Circuit, 242-2 Buku-ri, Girin-myeon, Inje-gun, Gangwon-do, South Korea",37.96243,128.38909,KOR,3908,
479,Inje Speedium,North course,inje_speedium,north_course,"Inje Speedium Circuit, 242-2 Buku-ri, Girin-myeon, Inje-gun, Gangwon-do, South Korea",37.96243,128.38909,KOR,2577,
480,Inje Speedium,South course,inje_speedium,south_course,"Inje Speedium Circuit, 242-2 Buku-ri, Girin-myeon, Inje-gun, Gangwon-do, South Korea",37.96243,128.38909,KOR,1375,
481,Interlagos,Grand Prix Circuit,interlagos,grand_prix_circuit,"Autódromo José Carlos Pace, Av. Senador Teotnio Vilela, 261 São Paulo, Brazil",-23.7037313,-46.7007432,BRA,4309,
482,Interlagos,Grand Prix Circuit with Chicane,interlagos,grand_prix_circuit_with_chicane,"Autódromo José Carlos Pace, Av. Senador Teotnio Vilela, 261 São Paulo, Brazil",-23.7037313,-46.7007432,BRA,4309,
483,Interlomas,Full circuit,interlomas,full_circuit,"Autodromo Interlomas, Lautaro, IX Región, Chile",-38.53066,-72.43652,CHL,2745,
484,IOM Mountain Course,Snaefell Mountain Course,iom_mountain_course,snaefell_mountain_course,"MMCC Office, The Grandstand, Glencrutchery Road, Douglas, Isle of Man, IM2 6DA",54.16856199,-4.476603998,IMN,60718,
485,IOM Mountain Course,Relative positions of circuits,iom_mountain_course,relative_positions_of_circuits,"MMCC Office, The Grandstand, Glencrutchery Road, Douglas, Isle of Man, IM2 6DA",54.16856199,-4.476603998,IMN,,
486,Iowa Speedway,Oval Course,iowa_speedway,oval_course,"Iowa Speedway, 3333 Rusty Wallace Drive, Newton, IA 50208, USA",41.677741,-93.017697,USA,1408,
487,Iowa Speedway,Road Course,iowa_speedway,road_course,"Iowa Speedway, 3333 Rusty Wallace Drive, Newton, IA 50208, USA",41.677741,-93.017697,USA,2092,
488,Iowa Speedway,Short Road Course,iowa_speedway,short_road_course,"Iowa Speedway, 3333 Rusty Wallace Drive, Newton, IA 50208, USA",41.677741,-93.017697,USA,704,
489,Iowa Speedway,1/5 Mile Oval Course,iowa_speedway,1_5_mile_oval_course,"Iowa Speedway, 3333 Rusty Wallace Drive, Newton, IA 50208, USA",41.677741,-93.017697,USA,322,
490,Iowa Speedway,1/3 Mile Oval Course,iowa_speedway,1_3_mile_oval_course,"Iowa Speedway, 3333 Rusty Wallace Drive, Newton, IA 50208, USA",41.677741,-93.017697,USA,402,
491,Irungattukottai,Full circuit,irungattukottai,full_circuit,"Madras Motor Sports Club, Chandhok Centre, Ground Floor 244, Anna Salai, Chennai 600006, India",13.0571,80.2572,IND,3700,Madras Motor Race Track
492,Irungattukottai,Short circuit,irungattukottai,short_circuit,"Madras Motor Sports Club, Chandhok Centre, Ground Floor 244, Anna Salai, Chennai 600006, India",13.0571,80.2572,IND,2100,Madras Motor Race Track
493,Istanbul Park,Grand Prix Circuit,istanbul_park,grand_prix_circuit,"İstanbul Park Pisti, Göçbeyli Bulvarı 34959, Tuzla – İstanbul, Turkey",40.9565829,29.42360984,TUR,5333,
494,Istanbul Park,Intermediate Circuit,istanbul_park,intermediate_circuit,"İstanbul Park Pisti, Göçbeyli Bulvarı 34959, Tuzla – İstanbul, Turkey",40.9565829,29.42360984,TUR,3925,
495,Jakarta International ePrix Circuit,ePrix Circuit,jakarta_international_eprix_circuit,eprix_circuit,"Jakarta International ePrix Circuit, VVJ6+Q3G, Ancol, Pademangan, North Jakarta City, Jakarta, Indonesia",-6.118132,106.860166,IDN,2400,
496,Jakarta National Monument,ePrix Circuit (Undeveloped),jakarta_national_monument,eprix_circuit_undeveloped,"National Monument, Gambir, Central Jakarta City, Jakarta, Indonesia",-6.1719,106.8272,IDN,,
497,Jarama,Grand Prix Circuit,jarama,grand_prix_circuit,"Circuit del Jarama, Autovía A-1 km 28, 28700 San Sebastián de los Reyes, Madrid, Spain",40.62432461,-3.58634974,ESP,3850,
498,Jeddah Corniche Circuit,Grand Prix Circuit (March),jeddah_corniche_circuit,grand_prix_circuit_march,"Jeddah Corniche Circuit, Jeddah 23512, Saudi Arabia",21.6106933,39.10829885,SAU,6175,
499,Jeddah Corniche Circuit,Grand Prix Circuit (November onwards),jeddah_corniche_circuit,grand_prix_circuit_november_onwards,"Jeddah Corniche Circuit, Jeddah 23512, Saudi Arabia",21.6106933,39.10829885,SAU,6175,
500,Jeddah Corniche Circuit,Short Circuit (November onwards),jeddah_corniche_circuit,short_circuit_november_onwards,"Jeddah Corniche Circuit, Jeddah 23512, Saudi Arabia",21.6106933,39.10829885,SAU,3450,
501,Jerez,Grand Prix Circuit,jerez,grand_prix_circuit,"Circuito de Jerez-Ángel Nieto, Carretera de Arcos, km 10 Apartado de Correos, 1709 Jerez, Spain",36.68645,-6.13606,ESP,4429,
502,Jerez,Motorcycle Grand Prix Circuit,jerez,motorcycle_grand_prix_circuit,"Circuito de Jerez-Ángel Nieto, Carretera de Arcos, km 10 Apartado de Correos, 1709 Jerez, Spain",36.68645,-6.13606,ESP,4424,
503,Jiangsu Wantrack International,Full circuit,jiangsu_wantrack_international,full_circuit,"Magnolia Road, Yuhua District, Nanjing, Jiangsu Province, China",31.99152,118.76971,CHN,2169,
504,Jiangsu Wantrack International,Intermediate circuit,jiangsu_wantrack_international,intermediate_circuit,"Magnolia Road, Yuhua District, Nanjing, Jiangsu Province, China",31.99152,118.76971,CHN,,
505,Jiangsu Wantrack International,Short circuit 1,jiangsu_wantrack_international,short_circuit_1,"Magnolia Road, Yuhua District, Nanjing, Jiangsu Province, China",31.99152,118.76971,CHN,,
506,Jiangsu Wantrack International,Short circuit 2,jiangsu_wantrack_international,short_circuit_2,"Magnolia Road, Yuhua District, Nanjing, Jiangsu Province, China",31.99152,118.76971,CHN,,
